Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
HPGDS	GSTS		27306
HPGDS	PGDS		27306
HPGDS	H-PGDS		27306
HPGDS	PGD2		27306
HPGDS	GSTS1-1		27306
HPGDS	GSTS1		27306
HPLH1	FHL1		
HPN	TMPRSS1		3249
HPN-AS1			100128675
HPP1		FPH1	
HPR			3250
HPRT1	HGPRT	HPRT	3251
HPRT1P1			100130067
HPRT1P2		HPRTP2	3254
HPRT1P3		HPRTP3	3255
HPRT1P3		HPRTP4	3255
HPRT2			
HPRTP1			
HPS1	BLOC3S1	HPS	3257
HPS3	SUTAL		84343
HPS3	BLOC2S1		84343
HPS4	KIAA1667		89781
HPS4	LE		89781
HPS4	BLOC3S2		89781
HPS5	BLOC2S2		11234
HPS5	AIBP63		11234
HPS5	RU2		11234
HPS6	FLJ22501		79803
HPS6	BLOC2S3		79803
HPSE	HPA		10855
HPSE	HSE1		10855
HPSE	HPSE1		10855
HPSE2	HPA2	UFS	60495
HPSE2	HPR2	UFS	60495
HPT	HYPX		
HPV6AI1			3259
HPV18I1		HPV18I	3260
HPV18I1		D8S37	3260
HPV18I2	PAL2		3261
HPVC1	PE5L		
HPVC1	HPV18E5L		
HPX			3263
HPYR1	HPRG1		93668
HPYR1	NCRNA00027		93668
HPYR1	LINC00027		93668
HR	AU	ALUNC	55806
HRAS		HRAS1	3265
HRC	MGC133236		3270
HRCT1	LGLL338		646962
HRCT1	PRO537		646962
HRCT1	UNQ338		646962
HRES1	HRES-1/p28		3272
HRES1	HRES-1		3272
HRG	HRGP		3273
HRG	HPRG		3273
HRH1			3269
HRH2			3274
HRH3	GPCR97		11255
HRH4	H4R		59340
HRH4	HH4R		59340
HRH4	AXOR35		59340
HRH4	GPCR105		59340
HRH4	GPRv53		59340
HRK	DP5		8739
HRNR	S100a18		388697
HRNR	S100A16		388697
HRNR	FLG3		388697
HROB	MGC3130	C17orf53	78995
HROB	MCM8IP	C17orf53	78995
HS1BP3	HS1-BP3		64342
HS1BP3	FLJ14249		64342
HS1BP3-IT1			100874343
HS2ST1	KIAA0448		9653
HS3ST1	3OST1		9957
HS3ST2	3OST2		9956
HS3ST3A1	3OST3A1		9955
HS3ST3A1	30ST3A1		9955
HS3ST3B1	3OST3B1		9953
HS3ST3B1	30ST3B1		9953
HS3ST4	3OST4		9951
HS3ST5	3-OST-5		222537
HS3ST6		HS3ST5	64711
HS6ST1		HS6ST	9394
HS6ST1P1		HS6ST1P	388605
HS6ST2			90161
HS6ST2-AS1			100874102
HS6ST3			266722
HSBP1			3281
HSBP1L1	FLJ10967		440498
HSBP1L1	MGC189743		440498
HSBP1P1			326296
HSBP1P2			100288483
HSCB	HSC20		150274
HSCB	DNAJC20		150274
HSCB	Jac1		150274
HSD3B1	SDR11E1	HSDB3	3283
HSD3B1	SDR11E1	HSD3B	3283
HSD3B2	SDR11E2		3284
HSD3B7	C(27)-3BETA-HSD		80270
HSD3B7	SDR11E3		80270
HSD3BP1			391076
HSD3BP2			440606
HSD3BP3			441900
HSD3BP4			128102
HSD3BP5			391081
HSD11B1	SDR26C1	HSD11B	3290
HSD11B1	SDR26C1	HSD11	3290
HSD11B1-AS1			101930114
HSD11B1L	SCDR10		374875
HSD11B1L	SDR26C2		374875
HSD11B1L	HSD1L		374875
HSD11B2	SDR9C3		3291
HSD17B1	HSD17	EDHB17	3292
HSD17B1	HSD17	EDH17B2	3292
HSD17B1	MGC138140	EDHB17	3292
HSD17B1	MGC138140	EDH17B2	3292
HSD17B1	SDR28C1	EDHB17	3292
HSD17B1	SDR28C1	EDH17B2	3292
HSD17B1-AS1			108783654
HSD17B1P1	SDR28C1P1	EDHB17	643646
HSD17B1P1	SDR28C1P1	EDH17B1	643646
HSD17B1P1	SDR28C1P1	HSD17BP1	643646
HSD17B2	HSD17		3294
HSD17B2	SDR9C2		3294
HSD17B3	SDR12C2		3293
HSD17B3-AS1	ENST00000448857		105376162
HSD17B4	MFE-2		3295
HSD17B4	DBP		3295
HSD17B4	SDR8C1		3295
HSD17B6	HSE		8630
HSD17B6	RODH		8630
HSD17B6	SDR9C6		8630
HSD17B7	PRAP		51478
HSD17B7	SDR37C1		51478
HSD17B7P1			148818
HSD17B7P2	HSD17B7		158160
HSD17B7P2	bA291L22.1		158160
HSD17B8	HKE6	FABGL	7923
HSD17B8	D6S2245E	FABGL	7923
HSD17B8	RING2	FABGL	7923
HSD17B8	KE6	FABGL	7923
HSD17B8	H2-KE6	FABGL	7923
HSD17B8	SDR30C1	FABGL	7923
HSD17B10	ERAB	HADH2	3028
HSD17B10	ERAB	MRXS10	3028
HSD17B10	MHBD	HADH2	3028
HSD17B10	MHBD	MRXS10	3028
HSD17B10	17b-HSD10	HADH2	3028
HSD17B10	17b-HSD10	MRXS10	3028
HSD17B10	ABAD	HADH2	3028
HSD17B10	ABAD	MRXS10	3028
HSD17B10	SDR5C1	HADH2	3028
HSD17B10	SDR5C1	MRXS10	3028
HSD17B10	MRPP2	HADH2	3028
HSD17B10	MRPP2	MRXS10	3028
HSD17B10	CAMR	HADH2	3028
HSD17B10	CAMR	MRXS10	3028
HSD17B11	RetSDR2	DHRS8	51170
HSD17B11	17-BETA-HSD11	DHRS8	51170
HSD17B11	17-BETA-HSDXI	DHRS8	51170
HSD17B11	PAN1B	DHRS8	51170
HSD17B11	SDR16C2	DHRS8	51170
HSD17B12	KAR		51144
HSD17B12	SDR12C1		51144
HSD17B13	SCDR9		345275
HSD17B13	SDR16C3		345275
HSD17B14	retSDR3	DHRS10	51171
HSD17B14	SDR47C1	DHRS10	51171
HSDL1	SDR12C3		83693
HSDL2	SDR13C1	C9orf99	84263
HSF1	HSTF1		3297
HSF2			3298
HSF2BP	MEILB2		11077
HSF4		CTM	3299
HSF5	FLJ40311		124535
HSFX1	LW-1		100506164
HSFX2			100130086
HSFX3			101928917
HSFX4			101927685
HSFY1	HSF2L	HSFY	86614
HSFY1P1	HSFYP1	CECR8	27437
HSFY1P1	HSFYL1	CECR8	27437
HSFY2	FLJ25453		159119
HSFY3P		HSFYP2	442479
HSFY4P			643987
HSFY5P			106478934
HSFY6P			106480722
HSFY7P			106478935
HSFY8P			106480723
HSH2D	ALX		84941
HSH2D	HSH2		84941
HSH2D	FLJ14886		84941
HSP90AA1	Hsp89	HSPC1	3320
HSP90AA1	Hsp89	HSPCA	3320
HSP90AA1	Hsp90	HSPC1	3320
HSP90AA1	Hsp90	HSPCA	3320
HSP90AA1	FLJ31884	HSPC1	3320
HSP90AA1	FLJ31884	HSPCA	3320
HSP90AA1	HSP90N	HSPC1	3320
HSP90AA1	HSP90N	HSPCA	3320
HSP90AA2P	HSPCA	HSPCAL3	3324
HSP90AA2P	HSPCA	HSP90AA2	3324
HSP90AA2P	HSP90ALPHA	HSPCAL3	3324
HSP90AA2P	HSP90ALPHA	HSP90AA2	3324
HSP90AA3P		HSPCAL1	3322
HSP90AA4P		HSPCAL2	3323
HSP90AA5P			730211
HSP90AA6P			441051
HSP90AB1		HSPC2	3326
HSP90AB1		HSPCB	3326
HSP90AB2P	HSP90BB		391634
HSP90AB3P		HSPCP1	3327
HSP90AB4P			664618
HSP90AB5P			442083
HSP90AB6P			541611
HSP90AB7P			644495
HSP90B1	GP96	TRA1	7184
HSP90B1	GRP94	TRA1	7184
HSP90B2P	GRP94P1	TRAP1	7190
HSP90B2P	GRP94P1	TRA1P1	7190
HSP90B2P	GRP94P1	HSPCP2	7190
HSP90B2P	GRP94b	TRAP1	7190
HSP90B2P	GRP94b	TRA1P1	7190
HSP90B2P	GRP94b	HSPCP2	7190
HSP90B3P	GRP94c	TRAP2	343477
HSP90B3P	GRP94c	TRA1P2	343477
HSPA1A	HSP70-1	HSPA1	3303
HSPA1B	HSP70-2		3304
HSPA1L	HSP70-HOM		3305
HSPA1L	hum70t		3305
HSPA2			3306
HSPA3			
HSPA4	HS24/P52		3308
HSPA4	HSPH2		3308
HSPA4L	APG-1		22824
HSPA4L	Osp94		22824
HSPA4L	HSPH3		22824
HSPA5	BiP	GRP78	3309
HSPA5P1			400750
HSPA6	HSP70B'		3310
HSPA7	HSP70B		3311
HSPA8	HSC71	HSPA10	3312
HSPA8	HSC70	HSPA10	3312
HSPA8	HSP73	HSPA10	3312
HSPA8P1		HSPAP1	3314
HSPA8P2			100420133
HSPA8P3			100420143
HSPA8P4			100420028
HSPA8P5			399988
HSPA8P6			130195
HSPA8P7			100420080
HSPA8P8			100287551
HSPA8P9			402143
HSPA8P10			100420004
HSPA8P11			392209
HSPA8P12			100420038
HSPA8P13			106480803
HSPA8P14			642580
HSPA8P15			100420051
HSPA8P16			100289643
HSPA8P17			100533658
HSPA8P18			402125
HSPA8P19			100420049
HSPA8P20			100129231
HSPA9	GRP75	HSPA9B	3313
HSPA9	PBP74	HSPA9B	3313
HSPA9	mot-2	HSPA9B	3313
HSPA9	mthsp75	HSPA9B	3313
HSPA9A	mot-1		
HSPA9P1		HSPA9BP	266724
HSPA9P1		HSPA9P	266724
HSPA9P2			100873903
HSPA12A	FLJ13874		259217
HSPA12A	KIAA0417		259217
HSPA12B	dJ1009E24.2	C20orf60	116835
HSPA13		STCH	6782
HSPA14	HSP70-4		51182
HSPA14	HSP70L1		51182
HSPB1	HSP27		3315
HSPB1	HSP28		3315
HSPB1	Hs.76067		3315
HSPB1	Hsp25		3315
HSPB1	CMT2F		3315
HSPB1P1		HSPBL2	653553
HSPB1P2		HSPBL3	653364
HSPB2	Hs.78846		3316
HSPB2	MKBP		3316
HSPB2-C11orf52			100528019
HSPB3	HSPL27		8988
HSPB6	FLJ32389		126393
HSPB6	Hsp20		126393
HSPB6	PPP1R91		126393
HSPB7	cvHSP		27129
HSPB8	H11		26353
HSPB8	E2IG1		26353
HSPB8	HSP22		26353
HSPB8	CMT2L		26353
HSPB9	CT51		94086
HSPB11	HSPCO34	C1orf41	51668
HSPB11	PP25	C1orf41	51668
HSPB11	IFT25	C1orf41	51668
HSPB11	FAP232	C1orf41	51668
HSPBAP1	FLJ22623		79663
HSPBAP1	PASS1		79663
HSPBL1			
HSPBP1	FES1		23640
HSPD1	GroEL	SPG13	3329
HSPD1	HSP60	SPG13	3329
HSPD1P1	HSPD1-2P		643300
HSPD1P2	HSP60P2	HSPDP2	645808
HSPD1P2	HSPD-9P	HSPDP2	645808
HSPD1P3	HSP60P3	HSPDP3	3332
HSPD1P3	HSP60P3	HSPDP1	3332
HSPD1P3	HSP60P3	HSPDP4	3332
HSPD1P3	HSP60P1	HSPDP3	3332
HSPD1P3	HSP60P1	HSPDP1	3332
HSPD1P3	HSP60P1	HSPDP4	3332
HSPD1P3	HSP60P4	HSPDP3	3332
HSPD1P3	HSP60P4	HSPDP1	3332
HSPD1P3	HSP60P4	HSPDP4	3332
HSPD1P3	HSPD1-7P	HSPDP3	3332
HSPD1P3	HSPD1-7P	HSPDP1	3332
HSPD1P3	HSPD1-7P	HSPDP4	3332
HSPD1P4	HSPD1-5P		644745
HSPD1P5	HSPD1-8P	HSPDP5	345041
HSPD1P6	HSPD1-6P	HSPDP6	645548
HSPD1P7	HSPD1-22P	HSPDP7	54047
HSPD1P8	HSPD1-12P		647298
HSPD1P9	HSPD1-14P		646910
HSPD1P10	HSPD1-4P		644016
HSPD1P11			100359396
HSPD1P12	HSPD1-10P		283320
HSPD1P13	HSPD1-16P		100462987
HSPD1P14	HSPD1-17P		100287140
HSPD1P15	HSPD1-15P		646273
HSPD1P16	HSPD1-13P		100462985
HSPD1P17	HSPD1-19P		100462986
HSPD1P18			100359397
HSPD1P19	HSPD1-18P		100463288
HSPD1P20	HSPD1-20P		100462989
HSPD1P21	HSPD1-3P		100462990
HSPD1P22	HSPD1-21P		100462984
HSPE1	CPN10		3336
HSPE1	GroES		3336
HSPE1	HSP10		3336
HSPE1	EPF		3336
HSPE1-MOB4			100529241
HSPE1P1	bA101E14.1	HSPEP1	140895
HSPE1P2		HSPEP2	326300
HSPE1P3			100507046
HSPE1P4			100287369
HSPE1P5			100506000
HSPE1P6			106480254
HSPE1P7			100132346
HSPE1P8			100292290
HSPE1P9			106480255
HSPE1P10			100288235
HSPE1P11			106481673
HSPE1P12			100286954
HSPE1P13			106480256
HSPE1P14			106481674
HSPE1P15			112323207
HSPE1P16	EPF8		171421
HSPE1P17			112352682
HSPE1P18			106480257
HSPE1P19			106481675
HSPE1P20			100288726
HSPE1P21			106480258
HSPE1P22			100289607
HSPE1P23			106481676
HSPE1P24			106480259
HSPE1P25			106480260
HSPE1P26			106481677
HSPE1P27			106480261
HSPE1P28			171420
HSPG2	perlecan	SJS1	3339
HSPG2	PRCAN	SJS1	3339
HSPH1	HSP105B		10808
HSPH1	KIAA0201		10808
HSPH1	HSP105A		10808
HSPH1	NY-CO-25		10808
HSR1	NCRNA00073		
HTATIP2	TIP30		10553
HTATIP2	CC3		10553
HTATIP2	FLJ26963		10553
HTATIP2	SDR44U1		10553
HTATSF1	TAT-SF1		27336
HTATSF1P1	TAT-SF1-L	HTATSF1P	387039
HTATSF1P1	dJ1033B10.6	HTATSF1P	387039
HTATSF1P2			401233
HTC1			
HTC2	CGH		
HTC2	HCG		
HTD2			109703458
HTL	LEUT		
HTN1	HIS1		3346
HTN3	HIS2		3347
HTOR			3349
HTR1A	5-HT1A	ADRB2RL1	3350
HTR1A	5-HT1A	ADRBRL1	3350
HTR1B	S12		3351
HTR1B	5-HT1B		3351
HTR1B	HTR1D2		3351
HTR1B	5-HT1DB		3351
HTR1D	RDC4	HTRL	3352
HTR1D	HT1DA	HTRL	3352
HTR1D	5-HT1D	HTRL	3352
HTR1DP1			100421479
HTR1E	5-HT1E		3354
HTR1F	HTR1EL		3355
HTR1F	5-HT1F		3355
HTR2A	5-HT2A	HTR2	3356
HTR2A-AS1			100874082
HTR2B	5-HT(2B)		3357
HTR2B	5-HT2B		3357
HTR2C	5-HT2C	HTR1C	3358
HTR2C	5HTR2C	HTR1C	3358
HTR2C-IT1			
HTR3A	5-HT3R	HTR3	3359
HTR3A	5-HT3A	HTR3	3359
HTR3B	5-HT3B		9177
HTR3C			170572
HTR3C2P	5-HT3C2		389180
HTR3D			200909
HTR3E			285242
HTR3E-AS1			106478970
HTR4	5-HT4		3360
HTR4-IT1			
HTR5A	5-HT5A		3361
HTR5A-AS1		HTR5AOS	100128264
HTR5BP	5-HT5B	GPR134	645694
HTR5BP	5-HT5B	HTR5B	645694
HTR6	5-HT6		3362
HTR6	5-HT6R		3362
HTR7	5-HT7		3363
HTR7P1		HTR7P	93164
HTRA1	HtrA	PRSS11	5654
HTRA1	IGFBP5-protease	PRSS11	5654
HTRA1	ARMD7	PRSS11	5654
HTRA2	OMI	PRSS25	27429
HTRA2	PARK13	PRSS25	27429
HTRA3	Tasp		94031
HTRA3	Prsp		94031
HTRA4	FLJ90724		203100
HTT	IT15	HD	3064
HTT-AS	HTTAS	HTT-AS1	100750326
HULC	NCRNA00078		728655
HULC	LINC00078		728655
HULC	HCCAT1		728655
HUNK			30811
HUNK-AS1	TCONS_00028914		106144524
HUS1			3364
HUS1B			135458
HUWE1	Ib772		10075
HUWE1	KIAA0312		10075
HUWE1	UREB1		10075
HV1S			
HVBS1			
HVBS4			
HVBS6		D4S122	
HVBS7			3369
HVBS8			3370
HVCN1	MGC15619		84329
HVCN1	Hv1		84329
HVCN1	VSOP		84329
HYAL1	LUCA1		3373
HYAL1	HYAL-1		3373
HYAL2	LuCa-2		8692
HYAL2	LUCA2		8692
HYAL3	LUCA-3		8372
HYAL3	LUCA14		8372
HYAL3	Minna14		8372
HYAL4			23553
HYAL6P	HYAL6	HYALP1	26062
HYD2			
HYDIN	DKFZp434D0513		54768
HYDIN	KIAA1864		54768
HYDIN	PPP1R31		54768
HYDIN	CILD5		54768
HYDIN2		HYDINP1	100288805
HYI	HT036		81888
HYI-AS1			100873923
HYKK	LOC123688	AGPHD1	123688
HYLS1	FLJ32915		219844
HYMAI	NCRNA00020		57061
HYOU1	ORP150		10525
HYOU1	HSP12A		10525
HYOU1	Grp170		10525
HYPK	HSPC136	C15orf63	25764
HYPK	FLJ20431	C15orf63	25764
IAH1			285148
IAPP	AMYLIN		3375
IAPP	DAP		3375
IAPP	IAP		3375
IARS1	ILRS	IARS	3376
IARS2	FLJ10326		55699
IARS2P1			642461
IATPR	TCONS_00018476		101929447
IATPR	linc-ITGB1		101929447
IBA57	FLJ12734	C1orf69	200205
IBA57-DT	FLJ32878	C1orf148	574432
IBA57-DT	FLJ32878	IBA57-AS1	574432
IBD2			
IBD3			
IBD4			
IBD5			
IBD6			
IBD7			
IBD8			
IBD9			
IBGC1			
IBSP	BSP		3381
IBSP	SP-II		3381
IBSP	BSP-II		3381
IBTK	DKFZP564B116	BTKI	25998
IBTK	BTBD26	BTKI	25998
IBTKP1			100127883
IC1			
ICA1	ICAp69		3382
ICA1	ICA69		3382
ICA1L		ALS2CR15	130026
ICA1L		ALS2CR14	130026
ICAM1	BB2		3383
ICAM1	CD54		3383
ICAM2	CD102		3384
ICAM3	CDW50		3385
ICAM3	ICAM-R		3385
ICAM3	CD50		3385
ICAM4	CD242	LW	3386
ICAM5	TLN	TLCN	7087
ICE1		KIAA0947	23379
ICE2	FLJ11896	NARG2	79664
ICE2	BRCC1	NARG2	79664
ICE2P1		NARG2P1	644491
ICE2P2		NARG2P2	728432
ICMT	PCCMT		23463
ICMT	HSTE14		23463
ICMT	PPMT		23463
ICOS	AILIM		29851
ICOS	CD278		29851
ICOSLG	KIAA0653	ICOSL	23308
ICOSLG	GL50	ICOSL	23308
ICOSLG	B7-H2	ICOSL	23308
ICOSLG	B7RP-1	ICOSL	23308
ICOSLG	B7H2	ICOSL	23308
ICOSLG	B7RP1	ICOSL	23308
ICOSLG	ICOS-L	ICOSL	23308
ICOSLG	CD275	ICOSL	23308
ICOSLG	B7h	ICOSL	23308
ICR1			
ICR3			
ICR4			
ICR5			
ICS1			
ID1	dJ857M17.1.2		3397
ID1	bHLHb24		3397
ID2	GIG8		3398
ID2	bHLHb26		3398
ID2-AS1			100506299
ID2B			84099
ID3	HEIR-1		3399
ID3	bHLHb25		3399
ID4	bHLHb27		3400
IDDM3			
IDDM4			
IDDM6			
IDDM7			
IDDM8			
IDDM9			
IDDM11			
IDDM13			
IDDM14			
IDDM15			
IDDM16			
IDDM17			
IDDM18			
IDE			3416
IDH1			3417
IDH1-AS1			100507475
IDH2			3418
IDH2-DT			105370966
IDH3A			3419
IDH3B	RP46		3420
IDH3G			3421
IDI1			3422
IDI1P1			647002
IDI1P2			100130299
IDI1P3			100421361
IDI2	IPPI2		91734
IDI2-AS1	HT009	C10orf110	55853
IDI2-AS1	HT009	IDI2-AS	55853
IDI2-AS1	Em:AC022536.4	C10orf110	55853
IDI2-AS1	Em:AC022536.4	IDI2-AS	55853
IDNK	bA522I20.2	C9orf103	414328
IDNK	hGntK	C9orf103	414328
IDO1		IDO	3620
IDO1		INDO	3620
IDO2		INDOL1	169355
IDS	ID2S	SIDS	3423
IDSP1	IDS2		3424
IDUA	MPS1		3425
IDUA	MPSI		3425
IER2	ETR101		9592
IER3	IEX-1		8870
IER3	DIF-2		8870
IER3	PRG1		8870
IER3	IEX-1L		8870
IER3-AS1			105379695
IER3IP1			51124
IER5			51278
IER5L	bA247A12.2		389792
IFFO1	HOM-TES-103	IFFO	25900
IFFO2			126917
IFI6	IFI616	G1P3	2537
IFI6	FAM14C	G1P3	2537
IFI6	6-16	G1P3	2537
IFI6	IFI-6-16	G1P3	2537
IFI16	IFNGIP1		3428
IFI16	PYHIN2		3428
IFI27	P27		3429
IFI27	FAM14D		3429
IFI27	ISG12		3429
IFI27L1		FAM14B	122509
IFI27L2	TLH29	FAM14A	83982
IFI30	IFI-30		10437
IFI30	GILT		10437
IFI30	IP30		10437
IFI30	MGC32056		10437
IFI30	IP-30		10437
IFI35	IFP35		3430
IFI44	MTAP44		10561
IFI44	p44		10561
IFI44	TLDC5		10561
IFI44L	GS3686	C1orf29	10964
IFIH1	MDA-5		64135
IFIH1	Hlcd		64135
IFIH1	MDA5		64135
IFIH1	IDDM19		64135
IFIT1	GARG-16	G10P1	3434
IFIT1	GARG-16	IFI56	3434
IFIT1	GARG-16	IFNAI1	3434
IFIT1B	bA149I23.6	IFIT1L	439996
IFIT1P1	II56P	G13P1	8373
IFIT1P1	II56P	IFI56P	8373
IFIT1P1	II56P	IFIT1P	8373
IFIT2	IFI-54	IFI54	3433
IFIT2	IFI-54	G10P2	3433
IFIT2	ISG-54K	IFI54	3433
IFIT2	ISG-54K	G10P2	3433
IFIT2	cig42	IFI54	3433
IFIT2	cig42	G10P2	3433
IFIT2	GARG-39	IFI54	3433
IFIT2	GARG-39	G10P2	3433
IFIT3	ISG60	IFIT4	3437
IFIT3	RIG-G	IFIT4	3437
IFIT3	CIG-49	IFIT4	3437
IFIT3	IFI60	IFIT4	3437
IFIT3	GARG-49	IFIT4	3437
IFIT3	IRG2	IFIT4	3437
IFIT5	RI58		24138
IFIT6P			100128465
IFITM1	9-27	IFI17	8519
IFITM1	CD225	IFI17	8519
IFITM1	DSPA2a	IFI17	8519
IFITM2	1-8D		10581
IFITM2	DSPA2c		10581
IFITM3	1-8U		10410
IFITM3	DSPA2b		10410
IFITM3P1			728048
IFITM3P2	DSPA2D		144383
IFITM3P3			100101247
IFITM3P4			442309
IFITM3P5			100101246
IFITM3P6			643058
IFITM3P7			391020
IFITM3P8			442389
IFITM3P9			442017
IFITM4P	dJ377H14.5		340198
IFITM5	fragilis4		387733
IFITM5	Hrmp1		387733
IFITM5	BRIL		387733
IFITM5	DSPA1		387733
IFITM8P			613204
IFITM9P			390218
IFITM10	DSPA3		402778
IFN1@		IFNA	
IFNA1	IFNA@		3439
IFNA1	IFL		3439
IFNA1	IFN		3439
IFNA1	IFN-ALPHA		3439
IFNA1	IFNA13		3439
IFNA1	IFN-alphaD		3439
IFNA2	IFNA		3440
IFNA2	IFN-alphaA		3440
IFNA4	MGC142200		3441
IFNA4	IFN-alpha4a		3441
IFNA5	IFN-alphaG		3442
IFNA6	IFN-alphaK		3443
IFNA7	IFNA-J		3444
IFNA7	IFN-alphaJ		3444
IFNA8	IFN-alphaB		3445
IFNA10	IFN-alphaC		3446
IFNA11P		IFNP11	3461
IFNA12P		IFNP12	158011
IFNA13			3447
IFNA14	LEIF2H		3448
IFNA14	IFN-alphaH		3448
IFNA16	IFN-alphaO		3449
IFNA17	LEIF2C1		3451
IFNA17	IFN-alphaI		3451
IFNA20P		IFNP20	3463
IFNA21	IFN-alphaI		3452
IFNA22P		IFNAP22	3453
IFNAR1	IFRC	IFNAR	3454
IFNAR2		IFNABR	3455
IFNB1	IFB	IFNB	3456
IFNB1	IFF	IFNB	3456
IFNB3			
IFNBR			
IFNE	IFNE1		338376
IFNG			3458
IFNG-AS1	Tmevpg1		100885789
IFNG-AS1	LincR-Ifng-3'AS		100885789
IFNG-AS1	NEST		100885789
IFNGR1	CD119	IFNGR	3459
IFNGR2	AF-1	IFNGT1	3460
IFNK			56832
IFNL1	IL-29	IL29	282618
IFNL2	IL-28A	IL28A	282616
IFNL3	IL-28B	IL28B	282617
IFNL3	IL28C	IL28B	282617
IFNL3P1		IL28BP1	100421129
IFNL4	IFNAN		101180976
IFNL4P1			101927833
IFNLR1	CRF2/12	IL28RA	163702
IFNLR1	IFNLR	IL28RA	163702
IFNLR1	IL-28R1	IL28RA	163702
IFNNP1			654783
IFNP23			
IFNP24			
IFNR			3466
IFNW1			3467
IFNWP2			646581
IFNWP4			3469
IFNWP5			392292
IFNWP9			100130671
IFNWP15			100130866
IFNWP18	pseudo-IFN-alpha-m		360001
IFNWP19			3474
IFRD1	PC4		3475
IFRD1	TIS7		3475
IFRD2	SKMc15		7866
IFRD2	SM15		7866
IFRD2	IFNRP		7866
IFT20			90410
IFT22	FLJ14117	RABL5	64792
IFT22	FLJ13225	RABL5	64792
IFT22	DKFZp761N0823	RABL5	64792
IFT22	FAP9	RABL5	64792
IFT27	RAYL	RABL4	11020
IFT27	BBS19	RABL4	11020
IFT27	FAP156	RABL4	11020
IFT43	FLJ32173	C14orf179	112752
IFT43	MGC16028	C14orf179	112752
IFT46	C11orf2	C11orf60	56912
IFT46	FLJ21827	C11orf60	56912
IFT46	CFAP32	C11orf60	56912
IFT52	CGI-53	C20orf9	51098
IFT52	NGD5	C20orf9	51098
IFT52	dJ1028D15.1	C20orf9	51098
IFT52	NGD2	C20orf9	51098
IFT57	FLJ10147	ESRRBL1	55081
IFT57	HIPPI	ESRRBL1	55081
IFT57	MHS4R2	ESRRBL1	55081
IFT74	CMG1	CCDC2	80173
IFT74	CMG-1	CCDC2	80173
IFT74	FLJ22621	CCDC2	80173
IFT74-AS1			101929602
IFT80	KIAA1374	WDR56	57560
IFT80	FAP167	WDR56	57560
IFT81	CDV-1R	CDV1	28981
IFT81	MGC4027	CDV1	28981
IFT88	hTg737	TTC10	8100
IFT88	Tg737	TTC10	8100
IFT88	D13S1056E	TTC10	8100
IFT88	MGC26259	TTC10	8100
IFT122	WDR140	WDR10	55764
IFT122	WDR10p	WDR10	55764
IFT122	SPG	WDR10	55764
IFT122	FAP80	WDR10	55764
IFT140	gs114	WDTC2	9742
IFT140	KIAA0590	WDTC2	9742
IFT172	SLB		26160
IFT172	wim		26160
IFT172	osm-1		26160
IFT172	NPHP17		26160
IFT172	BBS20		26160
IFTAP	FLJ38678	C11orf74	119710
IFTAP	HEPIS	C11orf74	119710
IFTAP	NWC	C11orf74	119710
IGAD1			
IGBP1	α4	IBP1	3476
IGBP1-AS1			100873991
IGBP1-AS2			106478965
IGBP1P1		C14orf19	280655
IGBP1P2			645545
IGBP1P3			391526
IGBP1P4			391672
IGBP1P5			391642
IGDCC3	HsT18880	PUNC	9543
IGDCC4	NOPE		57722
IGDCC4	LOC57722		57722
IGES			
IGF1	IGF1A		3479
IGF1	IGFI		3479
IGF1	IGF-I		3479
IGF1	IGF		3479
IGF1R	JTK13		3480
IGF1R	CD221		3480
IGF1R	IGFIR		3480
IGF1R	MGC18216		3480
IGF1R	IGFR		3480
IGF2	FLJ44734	C11orf43	3481
IGF2	IGF-II	C11orf43	3481
IGF2-AS	PEG8	IGF2AS	51214
IGF2-AS	IGF2-AS1	IGF2AS	51214
IGF2BP1	IMP-1		10642
IGF2BP2	IMP-2		10644
IGF2BP2	p62		10644
IGF2BP2-AS1	FLJ32900	C3orf65	646600
IGF2BP3	IMP-3		10643
IGF2BP3	CT98		10643
IGF2BP3	IMP3		10643
IGF2R	CD222		3482
IGF2R	MPRI		3482
IGF2R	MPR1		3482
IGF2R	CIMPR		3482
IGF2R	M6P-R		3482
IGF2R	CI-M6PR		3482
IGF2R	CI-MPR		3482
IGF2R	MPR300		3482
IGFALS	ALS		3483
IGFBP1	IGF-BP25	IBP1	3484
IGFBP1	AFBP	IBP1	3484
IGFBP1	hIGFBP-1	IBP1	3484
IGFBP1	PP12	IBP1	3484
IGFBP2		IBP2	3485
IGFBP3	IBP3		3486
IGFBP3	BP-53		3486
IGFBP4	IBP4		3487
IGFBP4	BP-4		3487
IGFBP4	HT29-IGFBP		3487
IGFBP4	IGFBP-4		3487
IGFBP5			3488
IGFBP6			3489
IGFBP7	MAC25		3490
IGFBP7	IGFBP-7		3490
IGFBP7	PSF		3490
IGFBP7	FSTL2		3490
IGFBP7-AS1			255130
IGFBPL1	bA113O24.1		347252
IGFL1	UNQ644		374918
IGFL1P1	IGFL-5P		727703
IGFL1P2	IGFL-6P		727704
IGFL2	UNQ645		147920
IGFL2-AS1	AC006262.5		645553
IGFL3	UNQ483		388555
IGFL4			444882
IGFLR1	FLJ22573	U2AF1L4	79713
IGFLR1	FLJ22573	TMEM149	79713
IGFN1	DKFZp434B1231		91156
IGFN1	EEF1A2BP1		91156
